EARNINGS,S,SM,SF,MALE,AGE,ETHBLACK,ETHHISP,DATE,EXP
15.5,14,16,16,1,30,0,1,2011,9.019231
17,12,13,13,1,30,0,1,2011,9.480769
22,16,13,13,0,27,0,1,2011,4.596154
13,15,15,16,1,27,0,0,2011,3.480769
18.46,12,12,12,1,29,0,1,2011,11.55769
26,12,12,12,1,27,0,1,2011,8.711538
11,10,9,13,0,30,0,1,2011,3.403846
36.06,15,16,14,1,27,0,0,2011,2.942308
14.35,11,10,9,0,28,0,0,2011,6.461538
34.62,16,12,9,1,29,0,0,2011,5
7.25,8,9,12,0,29,0,0,2011,6.480769
17.25,9,9,9,1,27,0,0,2011,9.134615
29.57,16,16,16,0,30,0,0,2011,7.346154
32.21,17,18,14,1,31,1,0,2011,8.211538
10.75,16,13,13,0,27,0,0,2011,4.153846
13.74,20,16,16,0,31,0,0,2011,5.384615
30.05,17,12,18,1,30,0,0,2011,7.596154
20,16,20,16,1,31,0,0,2011,3.730769
16.92,19,13,16,1,30,0,0,2011,5.884615
18.16,16,13,16,0,27,0,0,2011,5.615385
42.74,19,20,16,0,31,0,0,2011,7.634615
28.85,18,16,10,0,31,0,0,2011,7.25
16.64,19,18,19,1,28,0,0,2011,3.442308
20.67,14,18,17,0,30,0,0,2011,4.980769
17.31,16,20,20,1,28,0,0,2011,5.365385
18.75,17,20,20,0,27,0,0,2011,4.846154
12.5,16,13,16,1,28,0,0,2011,3.423077
34.27,16,16,13,1,27,0,0,2011,5.846154
15.35,18,14,14,1,29,0,0,2011,3.903846
12,16,13,14,0,29,0,0,2011,6.942307
10.13,20,12,12,0,27,0,0,2011,1.846154
18.71,18,13,19,0,30,0,0,2011,4.019231
22.12,18,13,19,0,29,0,0,2011,3.461539
41.15,15,13,12,1,31,0,0,2011,9.173077
39.74,18,16,16,1,30,0,0,2011,2.096154
25,17,16,16,0,28,0,0,2011,2.826923
12.5,18,16,16,1,29,0,0,2011,2.865385
11.92,12,13,12,1,29,0,0,2011,11.73077
9,11,12,12,0,31,1,0,2011,6.826923
10,15,12,12,0,27,1,0,2011,3.826923
11.75,17,12,12,0,27,1,0,2011,4.461538
13.95,16,13,12,0,29,1,0,2011,6.692307
51,12,12,12,1,31,0,0,2011,11.76923
19.77,18,16,12,0,30,0,0,2011,4.615385
8,12,10,11,1,27,0,0,2011,5.211538
10.5,14,14,17,1,28,0,0,2011,4.634615
14.3,16,16,12,1,30,0,0,2011,4.653846
32.21,17,12,16,0,29,0,0,2011,6.25
22.5,14,5,12,0,27,1,0,2011,4.326923
17.5,12,14,13,1,29,0,0,2011,9.173077
21.63,13,12,13,1,27,0,0,2011,8.384615
8.95,13,12,12,0,27,0,0,2011,4.173077
12,18,14,14,1,30,0,0,2011,7.307693
18.32,15,12,14,1,31,0,0,2011,2.461539
13.63,12,14,12,0,29,0,0,2011,7.634615
13,10,10,9,1,31,0,0,2011,9.538462
8.67,13,8,10,0,30,0,0,2011,5.538462
14.5,12,8,10,1,28,0,0,2011,6.942307
10.25,12,14,12,0,28,0,1,2011,9.346154
22.29,16,16,17,0,31,0,0,2011,8.211538
7.5,15,16,16,1,29,0,0,2011,2.788461
11.75,18,16,16,1,27,0,0,2011,3.5
13.1,14,16,16,1,29,0,0,2011,9.230769
20,16,16,16,0,27,0,0,2011,2.615385
29.1,16,20,16,0,28,0,0,2011,5.807693
9.78,12,12,12,0,30,0,0,2011,10.94231
60.1,12,12,12,1,29,0,0,2011,8.711538
19.45,16,14,14,1,30,0,0,2011,8.519231
8.81,16,14,14,1,28,0,0,2011,6.673077
50,15,12,12,0,30,0,0,2011,10
18,16,12,12,1,29,0,0,2011,7.038462
28.75,12,12,12,1,30,0,0,2011,11.78846
9.5,12,12,12,0,28,0,0,2011,6.326923
27.88,17,16,15,0,30,0,0,2011,5.596154
26.5,18,16,16,1,31,0,0,2011,6.307693
17,16,16,16,1,29,0,0,2011,6.788462
21.5,15,17,18,1,27,0,0,2011,3.884615
17.48,18,18,18,1,29,0,0,2011,4.846154
10,12,12,10,1,28,0,0,2011,7.596154
10.5,12,14,12,1,28,0,0,2011,7.557693
19.5,9,12,12,1,28,0,0,2011,10.26923
11.3,12,12,12,1,27,0,0,2011,7.769231
13.85,16,16,20,1,28,0,0,2011,5.788462
29.3,8,14,16,1,30,0,0,2011,11.44231
17.63,14,12,14,0,29,0,1,2011,8.846154
19.5,13,12,12,1,30,0,0,2011,9.769231
16.13,12,12,12,1,30,0,0,2011,11.90385
9.25,12,12,12,1,28,0,0,2011,6.826923
17.79,16,15,18,0,27,0,0,2011,3.923077
10,12,13,11,1,31,0,0,2011,10.17308
12.7,12,12,12,0,29,0,0,2011,10.32692
10.55,12,12,12,1,27,0,0,2011,9.519231
16,12,10,12,1,30,0,0,2011,9.038462
19.5,16,9,12,1,31,0,0,2011,6.942307
17.5,14,12,6,1,29,0,1,2011,9.326923
27,12,13,12,1,28,0,0,2011,10.73077
12,8,10,12,0,29,1,0,2011,10.55769
12.75,11,12,13,0,30,0,0,2011,7.923077
23.05,12,12,12,1,30,0,0,2011,11.67308
15.59,14,12,12,1,31,0,0,2011,8.615385
15.52,14,12,12,1,30,0,0,2011,10.23077
14.5,13,16,14,0,27,0,0,2011,5.519231
12.62,13,16,14,0,27,0,0,2011,8.307693
33.17,19,1,10,0,31,0,0,2011,5.884615
15,11,1,10,1,29,0,0,2011,6.846154
30,20,8,8,0,27,0,0,2011,1.923077
12.31,16,14,13,1,27,0,0,2011,4.519231
19,12,9,10,1,31,0,0,2011,10.46154
15.75,13,9,10,0,28,0,0,2011,7.115385
14.5,9,10,11,1,30,0,0,2011,10.51923
14,9,10,11,1,27,0,0,2011,8.230769
14.45,14,7,9,1,29,1,0,2011,5.134615
13,9,7,9,0,27,1,0,2011,9.019231
19.2,14,11,12,0,31,0,0,2011,6.557693
16.75,12,11,12,1,29,0,0,2011,10.15385
15.09,14,12,15,0,31,0,0,2011,4.596154
11,16,13,15,1,30,0,0,2011,3.807692
12,12,12,14,1,29,0,0,2011,11
13.22,20,14,20,1,29,0,0,2011,1.730769
50.96,16,20,20,1,30,0,0,2011,7.019231
15,17,14,16,0,27,0,0,2011,3.596154
25.48,17,14,13,1,30,0,0,2011,7.153846
23.4,16,13,16,0,29,0,0,2011,8.307693
15,12,12,12,1,30,0,0,2011,12.23077
29.58,19,18,14,0,27,0,0,2011,2.884615
22.36,16,14,12,0,30,0,0,2011,8.5
86.54,16,12,16,1,30,0,0,2011,8.942307
28.85,16,16,16,0,27,0,0,2011,6.730769
20.8,16,16,12,0,28,0,0,2011,5.596154
25,14,12,12,1,31,0,0,2011,9.826923
22.81,16,12,12,1,29,0,0,2011,7.442307
14,13,16,16,1,31,0,0,2011,10.23077
8.81,14,12,12,0,30,0,0,2011,6.75
7.75,14,12,12,0,31,1,0,2011,6.5
16.83,14,12,12,0,28,1,0,2011,7.288462
10,13,12,12,1,27,0,0,2011,6.346154
13,12,11,12,0,30,0,1,2011,9.903846
14.01,14,12,12,0,29,0,0,2011,5.442307
12,12,12,6,1,28,0,0,2011,7.346154
37,16,14,18,0,27,0,0,2011,4.211538
15.75,12,14,14,1,30,0,1,2011,11.5
39.23,16,14,14,1,30,1,0,2011,6.634615
7.69,16,14,14,1,28,0,0,2011,5.865385
19.71,16,12,17,0,30,0,0,2011,8.615385
15.77,16,12,17,1,28,0,0,2011,4.576923
13.5,16,15,13,1,29,0,0,2011,6.442307
8.65,18,20,17,1,27,0,0,2011,3.326923
17.79,16,16,16,0,31,0,0,2011,8.576923
15.38,16,14,19,1,29,0,0,2011,6.615385
5,16,12,16,0,29,0,0,2011,6.346154
9,12,12,16,0,29,0,0,2011,10.82692
16,17,12,16,0,29,0,0,2011,5.807693
32,16,11,12,1,29,0,0,2011,2.846154
18.75,16,12,14,0,30,0,0,2011,6.673077
16.49,13,12,12,1,30,0,0,2011,9.134615
16.56,13,12,12,1,28,0,0,2011,6.673077
17.79,17,12,12,1,31,0,1,2011,3.538461
15.5,16,12,12,0,27,0,0,2011,4.673077
28.84,14,16,13,1,31,0,0,2011,9.75
16.8,14,12,12,1,27,0,0,2011,7.884615
26.92,16,12,13,1,31,0,0,2011,9.653846
16.83,16,12,14,1,29,0,0,2011,5.884615
17.31,17,12,16,1,30,1,0,2011,6.115385
8,9,11,12,0,29,0,0,2011,10.03846
22,13,12,8,0,29,0,1,2011,11.44231
14,8,12,12,0,29,0,0,2011,7.865385
11.75,13,12,12,0,28,0,0,2011,9.653846
26.92,18,16,16,1,29,0,0,2011,3.423077
22.31,16,16,17,1,27,0,0,2011,3.519231
36.32,16,14,14,0,31,0,0,2011,8.634615
17.31,16,16,16,1,27,0,0,2011,5.865385
14,13,14,13,0,31,0,1,2011,12.76923
28.23,16,14,13,0,28,0,0,2011,6.846154
36,16,20,20,1,30,0,0,2011,7.846154
13.22,14,10,10,1,27,0,0,2011,7.75
19.71,18,14,12,0,30,0,0,2011,7.519231
65,12,12,10,1,28,0,0,2011,9.807693
27.91,14,12,10,1,28,0,0,2011,3.942308
10.94,14,12,16,1,29,0,0,2011,6.711538
29.62,19,12,18,0,29,0,0,2011,4.788462
25,13,12,18,0,27,0,0,2011,8.442307
20.5,15,13,12,1,28,0,0,2011,2
15.45,12,13,12,1,28,0,0,2011,8.173077
12.7,14,12,12,1,31,0,0,2011,9.826923
10.24,11,12,11,0,29,0,0,2011,6.442307
6,11,11,9,1,27,0,0,2011,5
9,13,13,11,0,28,0,0,2011,8.653846
18.46,16,12,12,1,31,0,0,2011,9.461538
13.25,12,13,12,1,28,0,0,2011,8.576923
9,12,15,12,0,30,0,0,2011,11.44231
8.24,16,12,16,1,30,0,0,2011,7.769231
22.6,16,12,16,1,27,0,0,2011,5.788462
12.48,16,14,14,1,29,0,0,2011,5.442307
16.15,16,12,12,0,30,0,0,2011,7.865385
21.08,12,12,12,0,30,0,0,2011,12.69231
13.5,12,12,12,1,30,0,0,2011,8.557693
28.85,14,12,12,0,31,0,0,2011,10.55769
13.78,12,10,12,1,30,0,0,2011,10.78846
18.89,18,12,12,0,30,0,0,2011,6.423077
19.87,19,12,12,0,30,0,0,2011,4.730769
16.5,12,11,8,0,31,0,1,2011,13
9.85,16,14,14,0,27,0,0,2011,4.730769
34.62,18,16,18,1,30,0,0,2011,7.673077
9.95,10,10,11,0,28,0,0,2011,9.211538
20.98,17,16,16,1,27,0,0,2011,3.461539
24.28,18,12,16,0,31,0,0,2011,6.961538
12.5,12,12,11,1,29,0,0,2011,9.961538
18,12,12,12,0,30,0,0,2011,12.80769
12,12,12,12,0,27,0,0,2011,9.461538
5,18,18,18,0,29,0,0,2011,4.865385
22.22,20,20,20,1,28,0,0,2011,1
5.38,18,16,18,1,30,0,0,2011,3.230769
14,17,16,18,1,28,0,0,2011,4.038462
20.63,16,13,15,0,31,0,0,2011,6.307693
20.19,19,16,16,1,28,0,0,2011,.7307692
11,13,12,12,0,29,0,0,2011,11.80769
14.4,18,16,17,0,29,0,0,2011,3.846154
12,14,12,16,1,28,0,0,2011,6.403846
13.85,17,13,16,1,30,0,0,2011,5.826923
35.04,18,18,19,0,30,0,0,2011,6.769231
13,18,18,18,1,27,0,0,2011,2.653846
9,11,12,12,1,31,0,0,2011,11.57692
9.3,17,17,10,1,31,0,0,2011,7.730769
20,17,17,10,1,28,0,0,2011,6.326923
7.25,15,14,14,0,30,0,0,2011,9.365385
11.98,12,14,14,0,29,0,0,2011,7.961538
10.25,12,12,18,0,30,0,0,2011,10.5
10,13,17,16,1,28,0,0,2011,7
16.67,18,12,12,0,30,0,0,2011,7.788462
18.96,13,12,12,1,27,0,0,2011,6.519231
21.63,12,12,13,1,29,0,0,2011,6.365385
22.57,18,12,14,1,30,0,0,2011,6.730769
30,16,16,20,1,30,0,0,2011,8.634615
21.63,18,17,20,0,27,0,0,2011,2.75
20,17,18,16,0,28,0,0,2011,4.903846
12,12,13,12,1,30,0,0,2011,12.51923
12.5,13,13,12,1,27,0,0,2011,8.269231
25.13,16,12,12,1,30,0,0,2011,7.230769
13.49,17,12,12,0,31,0,0,2011,8.730769
15,12,12,12,1,29,0,0,2011,10.53846
21.12,9,12,12,1,27,0,0,2011,6.019231
16.83,18,14,12,0,29,0,0,2011,3.307692
21.79,16,12,15,1,30,0,0,2011,8.211538
24.34,17,14,14,0,31,0,0,2011,7.961538
20.88,18,16,16,0,27,0,0,2011,3.75
16,10,12,16,1,28,0,0,2011,5.576923
25.3,16,16,14,1,30,0,0,2011,6.5
34,19,16,16,0,30,0,0,2011,4.980769
27.82,16,17,17,1,29,0,0,2011,7.692307
16.03,16,14,16,0,30,0,0,2011,7.923077
19.71,16,16,13,0,30,0,0,2011,8.692307
21,17,16,13,1,28,0,0,2011,4.326923
11,13,12,16,1,31,0,0,2011,7.826923
20.51,16,12,14,0,28,0,0,2011,6.173077
17.13,16,13,14,0,31,0,0,2011,8.711538
10,15,14,13,0,29,0,0,2011,6.519231
12,14,14,13,0,27,0,0,2011,7.519231
9.75,13,12,12,1,27,0,0,2011,6
19.5,14,13,14,1,27,0,0,2011,5.884615
15,14,12,14,0,30,0,0,2011,8.692307
9.45,16,16,16,0,30,0,0,2011,7.942307
18.75,12,16,12,1,28,1,0,2011,7.096154
24.65,16,13,12,1,29,0,0,2011,7.653846
17.75,12,13,12,1,28,0,0,2011,8.903846
22.44,15,12,10,1,30,0,0,2011,7.076923
84,8,13,11,1,28,0,0,2011,11.07692
13.5,12,12,11,1,31,0,0,2011,11.75
22.3,18,14,14,1,27,0,0,2011,2.75
22.95,14,16,14,1,31,0,0,2011,8.038462
26,16,12,14,1,31,0,0,2011,8.173077
13,19,12,14,0,31,0,0,2011,8.557693
7.4,15,12,12,0,27,0,0,2011,4.461538
21.15,16,15,16,0,30,0,0,2011,8.153846
26.24,18,15,16,1,28,0,0,2011,4.173077
12.5,10,11,11,1,27,0,0,2011,3.192308
8.5,14,12,12,1,27,0,0,2011,2.173077
11.65,12,9,10,1,30,0,0,2011,10
15,9,11,12,0,28,1,0,2011,8
15,13,11,12,1,27,1,0,2011,3.326923
22,14,10,10,0,30,1,0,2011,7.307693
27.27,18,16,16,1,31,0,0,2011,6.980769
41.48,18,17,16,1,29,0,0,2011,6.153846
28.85,17,14,14,1,28,0,0,2011,2.865385
10.65,12,20,19,1,29,0,0,2011,11.28846
26.4,16,16,18,0,28,0,0,2011,5.346154
19,17,13,12,1,30,0,0,2011,1.980769
20.43,18,13,12,1,29,0,0,2011,2.423077
37.1,16,12,11,0,31,0,0,2011,7.25
14,12,12,12,0,31,0,0,2011,12.44231
25,12,16,18,1,30,0,0,2011,10.67308
17,12,16,18,1,30,0,0,2011,10.75
11,15,14,20,0,31,0,0,2011,5.230769
18.99,12,12,15,0,28,0,1,2011,9.153846
12.45,12,12,13,0,31,0,0,2011,13.11539
19.71,16,12,13,0,30,0,0,2011,7.326923
8,8,14,12,1,30,0,0,2011,10.30769
28.85,17,12,12,0,29,0,0,2011,5.538462
29.33,17,12,12,1,27,0,0,2011,4.423077
25.21,13,12,12,1,29,0,0,2011,7.423077
10.5,12,12,12,0,27,0,0,2011,8.442307
11,14,11,12,0,27,1,0,2011,4.211538
10.88,10,11,14,0,31,0,0,2011,13.05769
15.5,20,16,19,0,29,0,0,2011,2.769231
12,15,14,14,1,29,0,0,2011,5.942307
34.62,16,14,14,1,27,0,0,2011,4.269231
20.24,19,16,16,0,30,0,0,2011,2.865385
22.5,17,16,16,1,28,0,0,2011,6.192307
20.43,12,12,12,0,31,0,0,2011,11.5
9.89,14,12,14,0,31,0,0,2011,9.942307
18.03,12,15,18,0,31,0,0,2011,12.46154
12.75,12,15,18,0,28,0,0,2011,10.76923
13.14,12,13,13,1,28,0,0,2011,8.019231
14.42,16,12,14,1,29,0,0,2011,6.942307
10.18,10,14,12,1,28,0,0,2011,7.807693
7.75,10,11,12,1,30,1,0,2011,4.807693
14.5,16,19,14,0,28,0,0,2011,5.596154
18.93,17,13,13,0,29,0,0,2011,3.788461
22.71,19,16,16,0,29,0,0,2011,5.480769
8.75,13,12,13,0,30,1,0,2011,9.865385
16.78,13,12,15,0,30,0,0,2011,9.461538
17.26,12,13,12,1,29,1,0,2011,11.07692
12.24,14,16,16,0,29,1,0,2011,8.5
11.3,16,16,12,1,28,0,0,2011,1.384615
14,16,14,13,0,31,1,0,2011,8.057693
20,13,15,12,0,31,0,0,2011,9.557693
17.63,16,15,12,0,27,0,0,2011,4.461538
8,14,12,11,0,29,0,0,2011,2.769231
7.25,8,10,9,1,31,0,0,2011,8.942307
9.38,12,10,12,0,27,0,0,2011,5.884615
16,20,19,20,1,30,0,0,2011,2.903846
43.27,19,18,20,1,30,0,0,2011,3.769231
35.98,17,20,14,1,27,1,0,2011,4.788462
33.65,20,16,20,0,31,0,0,2011,1.865385
27.27,17,16,17,1,30,0,0,2011,6.211538
14,8,10,12,1,31,0,0,2011,11.25
19.77,20,17,19,0,28,0,0,2011,.9423077
22,14,18,16,1,31,0,0,2011,10.61539
75,13,19,14,1,31,1,0,2011,10.53846
11.5,8,12,12,1,31,0,0,2011,5.442307
13,13,12,12,0,28,0,0,2011,8.615385
13,16,16,12,0,30,0,0,2011,7.807693
12.5,13,16,18,1,31,1,0,2011,10.05769
13.31,14,12,12,1,30,0,0,2011,8.788462
22,12,12,12,0,28,0,0,2011,10.09615
7.35,12,12,7,0,29,0,0,2011,7.711538
28.7,12,12,7,1,28,0,0,2011,8.865385
83.33,16,13,10,1,29,0,0,2011,10.67308
14.5,18,16,20,0,27,0,0,2011,1.423077
6.49,12,16,20,0,31,0,0,2011,12.30769
19,16,16,20,1,28,0,0,2011,5
33.17,18,16,19,1,30,0,0,2011,3.403846
10.64,8,11,9,1,28,0,0,2011,9.461538
10.16,20,12,13,0,28,0,0,2011,3.807692
13,16,15,14,0,29,1,0,2011,6.769231
14.6,15,15,14,1,29,1,0,2011,4.730769
25.48,13,16,16,1,30,0,0,2011,10.69231
8.8,15,12,10,1,27,0,0,2011,2.923077
24,12,9,12,1,29,0,0,2011,10.84615
12.89,16,16,16,1,28,0,0,2011,3.923077
10,14,19,18,1,31,0,0,2011,7.788462
11.54,16,18,16,1,29,0,0,2011,6.692307
26.44,18,16,16,1,30,0,0,2011,6.076923
15.21,19,16,16,0,29,0,0,2011,3.057692
21.2,16,18,12,0,30,0,0,2011,9.25
19.88,18,13,18,0,27,0,0,2011,3.173077
17.2,17,16,14,0,28,0,0,2011,5.596154
11,15,16,19,1,29,0,0,2011,3.288461
36.08,17,17,14,1,31,0,0,2011,8.807693
20.5,10,12,11,1,31,0,0,2011,13.59615
25,20,18,16,0,31,0,0,2011,2.673077
11.01,15,14,14,0,30,0,0,2011,6.576923
30,15,16,12,1,29,0,0,2011,6.730769
12.34,16,12,12,0,30,0,0,2011,4.788462
16.99,16,12,12,0,28,0,0,2011,4.730769
15.94,13,12,12,1,28,0,1,2011,9.653846
17.95,18,12,12,0,30,0,0,2011,4.653846
11.54,17,16,17,0,29,0,0,2011,5.769231
13.13,14,18,17,0,31,0,0,2011,7.615385
27.5,16,18,17,1,28,0,0,2011,7.519231
17.46,16,16,14,1,27,0,0,2011,4.730769
13.91,20,12,12,0,27,0,0,2011,0
8,12,14,13,0,29,0,0,2011,9.365385
6.67,17,17,12,0,31,0,0,2011,6.615385
21.63,17,17,12,0,28,0,0,2011,6.730769
22.22,17,12,10,1,28,0,0,2011,4.096154
14,13,12,12,0,28,0,0,2011,10.19231
17.78,12,12,12,1,27,0,0,2011,9.769231
14.1,17,17,13,0,29,0,0,2011,5.307693
10.44,13,12,11,0,27,0,1,2011,6.211538
41,17,17,14,1,30,0,0,2011,6.538462
14.42,13,12,14,0,29,0,0,2011,7.269231
22.19,15,12,12,0,27,0,0,2011,1.788462
11.79,16,20,12,0,28,0,0,2011,5.576923
11.5,12,12,18,1,29,0,0,2011,9.307693
7.4,12,14,12,0,30,0,0,2011,10.32692
12,13,12,11,1,29,0,0,2011,6.980769
11,10,12,10,1,27,0,0,2011,7.173077
28.13,17,16,14,1,29,0,0,2011,2.865385
13,12,12,8,1,30,0,0,2011,11.21154
16.83,18,14,12,0,29,0,0,2011,3.673077
26.8,17,12,12,0,31,0,0,2011,7.730769
15,19,12,12,1,28,0,0,2011,3.730769
23.63,16,19,14,0,31,0,0,2011,8.980769
25,18,14,12,1,28,0,0,2011,4.711538
22.31,18,14,12,1,29,0,1,2011,2
24.67,19,12,13,1,27,0,0,2011,.75
22.1,20,16,18,0,29,0,0,2011,3.557692
16.83,16,16,18,1,28,0,0,2011,3.423077
15.7,12,12,10,0,28,0,0,2011,8.538462
16,17,16,12,0,28,0,0,2011,4.673077
16.67,14,14,12,1,31,0,0,2011,11.13461
24.04,12,13,19,1,30,0,0,2011,11.55769
26.15,17,14,18,0,29,0,0,2011,6.75
11.25,14,12,14,1,28,0,0,2011,7.5
10,12,6,4,1,30,0,1,2011,6.75
26.66,12,11,10,0,29,0,1,2011,6.269231
12.5,12,11,12,1,27,0,0,2011,9.519231
13,12,12,13,0,28,0,0,2011,8.423077
20.3,17,12,13,0,29,0,0,2011,2.846154
13,12,12,12,1,27,0,0,2011,6.076923
10.75,20,14,12,1,31,0,0,2011,5.442307
17,13,12,12,1,27,0,0,2011,7.692307
25.24,16,15,14,0,31,0,0,2011,8.211538
29.25,12,14,12,1,28,0,0,2011,8.5
14,10,11,10,1,28,0,0,2011,10.44231
12,14,16,16,1,27,0,0,2011,6.538462
15.68,20,12,12,1,30,0,0,2011,3.346154
17.86,16,16,18,1,29,0,0,2011,4
5.76,14,12,12,1,29,0,0,2011,9.596154
23,19,12,13,0,31,0,0,2011,4.730769
12.58,11,12,13,1,29,0,0,2011,9.326923
10,14,12,12,0,29,0,0,2011,6.826923
24,15,17,16,1,31,0,0,2011,10.36539
18,18,16,12,1,29,0,0,2011,5.788462
11.75,15,12,12,0,31,0,0,2011,8
16.25,18,17,13,0,27,0,0,2011,0
33.33,12,14,14,1,30,0,0,2011,8.057693
16.54,18,16,12,0,30,0,0,2011,5.730769
27.5,19,15,9,0,29,0,0,2011,5.846154
15,14,16,12,1,27,0,0,2011,5.634615
18,12,10,10,1,28,0,1,2011,9.788462
17.09,16,13,12,0,30,0,0,2011,7.673077
20,11,13,12,0,27,0,0,2011,9.596154
9.94,17,16,12,0,31,0,0,2011,7
8.75,12,18,16,0,27,0,0,2011,7.346154
25,20,13,16,1,28,0,0,2011,1.173077
57,20,12,12,0,31,0,0,2011,5.442307
22,19,16,16,0,31,0,0,2011,5.807693
35.03,17,16,16,1,27,0,0,2011,3.326923
13.74,20,17,14,1,28,0,0,2011,1.230769
43.58,18,16,14,1,30,0,0,2011,4.461538
35.58,16,16,14,1,27,0,0,2011,3.865385
12,14,12,12,0,30,0,0,2011,9.634615
10.5,15,10,10,1,28,0,0,2011,9.576923
10,13,12,14,1,27,0,0,2011,5.961538
8.6,12,13,15,0,27,0,1,2011,7.615385
30.59,16,18,16,1,30,0,0,2011,6.673077
10,14,17,16,1,28,0,0,2011,2.673077
6.25,16,14,12,0,31,0,0,2011,7.711538
9.5,12,12,12,0,31,0,1,2011,12.44231
9.18,12,12,12,0,29,0,0,2011,10.38461
12,17,12,14,0,30,0,0,2011,5.269231
11.84,16,12,16,0,30,0,0,2011,6.153846
15.79,16,12,16,0,28,0,0,2011,3.634615
20.16,10,12,12,0,28,0,0,2011,9.942307
25,16,16,16,0,29,0,0,2011,3.923077
11.91,11,12,13,1,31,1,0,2011,6.673077
10.25,15,13,15,1,30,0,0,2011,4.576923
9.32,13,12,12,0,31,0,0,2011,6.711538
11.3,12,12,12,0,28,0,1,2011,9.403846
9.74,13,12,12,0,27,0,1,2011,4.884615
7.65,13,16,13,1,27,0,0,2011,4.615385
14.81,11,12,13,0,31,0,0,2011,14.73077
10,12,13,14,1,27,0,0,2011,8.019231
14.5,15,13,16,1,31,0,0,2011,8.788462
16.54,12,14,14,1,28,0,0,2011,5.403846
9.36,14,14,15,0,30,0,0,2011,8.903846
29.09,15,12,12,1,30,0,0,2011,7.769231
7.69,12,10,10,0,30,0,0,2011,9.423077
15,9,10,10,1,28,0,0,2011,9.596154
12,16,15,20,1,31,0,0,2011,4.326923
20.1,12,12,12,1,30,0,0,2011,12.28846
24.48,17,18,13,0,29,0,0,2011,6.173077
15,14,12,16,1,27,0,0,2011,4.346154
15.38,16,18,16,0,27,0,0,2011,3.865385
11.25,14,11,12,1,27,0,0,2011,6.173077
9,11,12,9,0,30,0,0,2011,5.884615
8.6,15,9,12,1,30,0,0,2011,6.5
6,12,12,12,0,27,1,0,2011,9.634615
17.31,12,13,11,1,27,1,0,2011,8.192307
7.5,16,9,12,0,27,0,0,2011,4.923077
10.02,19,12,12,1,27,1,0,2011,.7307692
15,14,12,12,0,30,0,0,2011,9.769231
18.05,12,14,12,1,31,0,0,2011,8.134615
10,15,16,12,0,31,0,0,2011,12.63461
8.25,14,16,12,0,28,0,0,2011,7.807693
10,13,14,12,1,28,0,0,2011,6.576923
20.6,17,20,12,0,29,0,0,2011,4.961538
46.15,19,18,20,1,31,0,0,2011,7.538462
15.26,13,12,14,0,31,1,0,2011,3.788461
60,16,12,12,1,31,0,0,2011,7.269231
11.11,12,12,10,1,29,0,0,2011,6.442307
11,11,12,10,1,27,0,0,2011,6.038462
7.08,12,12,12,0,29,0,0,2011,11.28846
12,12,7,7,0,29,0,1,2011,10.42308
5,8,12,9,1,27,0,0,2011,5
13.65,11,14,12,1,29,0,0,2011,11.34615
40,20,14,12,0,29,0,0,2011,4.057693
14,12,12,12,0,29,0,0,2011,10.98077
12,12,12,9,1,31,0,0,2011,12.76923
54.95,16,12,12,1,31,0,0,2011,7.5
40.77,16,16,18,1,29,0,0,2011,8.961538
36,16,16,18,0,27,0,0,2011,5.903846
17.44,16,16,14,1,28,1,0,2011,4.153846
18.99,17,14,12,0,27,0,0,2011,4.269231
7.64,20,15,18,0,28,1,0,2011,.9807692
12.5,12,14,12,0,30,0,0,2011,12.78846
7.5,8,14,12,0,29,0,0,2011,1.653846
15,16,14,12,0,28,0,0,2011,2
14.5,16,13,12,1,29,1,0,2011,4.75
23.08,17,12,12,0,27,0,0,2011,3
17.3,13,14,13,0,27,0,0,2011,7.711538
25,16,14,15,0,30,0,0,2011,8.596154
16.67,16,16,12,0,28,0,0,2011,5.442307
22.3,16,18,16,1,29,0,0,2011,7.384615
17.5,12,12,12,1,28,0,0,2011,6.942307
30.29,20,16,16,0,30,0,0,2011,4.826923
11.54,16,12,8,0,28,0,0,2011,5.75
18.5,17,16,12,1,30,0,0,2011,5.134615
12.5,11,14,12,1,30,0,0,2011,10
15,9,14,12,1,28,0,0,2011,9.115385
19.1,14,16,14,1,30,0,0,2011,6.653846
21,16,14,16,1,27,0,0,2011,1.615385
36.15,18,18,18,1,28,0,0,2011,2.75
13.62,17,12,12,1,29,0,0,2011,5.173077
13,9,17,13,1,29,0,0,2011,8.480769
17.85,14,13,20,1,27,0,0,2011,3
25.64,16,16,16,1,29,0,0,2011,6.75
20.67,17,14,13,0,30,0,0,2011,7.423077
11,18,14,13,1,27,0,0,2011,1.692308
10,13,16,12,1,28,0,0,2011,9.788462
16,12,13,16,1,31,0,0,2011,10.36539
16.16,16,13,16,0,27,0,0,2011,4.692307
8.95,12,12,12,0,30,0,0,2011,8.615385
10,14,12,12,1,27,0,0,2011,5.923077
16,13,16,14,0,31,0,0,2011,11.67308
12.5,16,12,12,0,28,0,0,2011,4
57.69,19,16,16,1,30,0,0,2011,5.115385
9.5,10,14,12,1,28,1,0,2011,4.692307
14,13,14,15,1,29,0,0,2011,9.5
9.14,13,12,12,0,30,1,0,2011,3.557692
9,13,16,12,0,29,1,0,2011,5.730769
10,12,13,12,0,31,1,0,2011,9.096154
