ID,FEMALE,MALE,AGE,ETHBLACK,ETHHISP,ETHWHITE,S,MARISTAT,SINGLE,MARRIED,COHABIT,OTHSING,ASVABC,CHILDREN,EARNINGS,HOURS,TENURE,CHILDL06,CHILDL16,WORKING,EXP
483,0,1,31,0,1,0,19,2,1,0,0,0,1.518634,3,25,40,2.846154,0,0,1,4.019231
484,1,0,29,0,1,0,19,2,1,0,0,0,.3519215,3,21,20,2.557692,0,0,1,2.769231
487,0,1,27,0,0,1,16,2,1,0,0,0,-1.378437,2,19.65,40,2.730769,0,0,1,2.730769
488,1,0,29,0,0,1,12,3,0,1,0,0,-.4485349,3,,,0,1,0,0,3.576923
492,1,0,28,0,0,1,19,3,0,1,0,0,.0260126,2,,,0,0,0,0,1.846154
503,0,1,30,0,0,1,18,3,0,1,0,0,.1340092,3,15.45,36,2.826923,0,0,1,6.692307
505,0,1,27,0,1,0,15,2,1,0,0,0,.6936634,3,12,40,3.519231,0,0,1,4.615385
507,1,0,27,0,0,1,14,2,1,0,0,0,-1.52888,4,6.67,60,8.076923,0,0,1,8.730769
508,0,1,30,0,1,0,10,2,1,0,0,0,-1.147362,6,14.5,30,10.01923,0,0,1,11.67308
509,1,0,27,1,0,0,18,2,1,0,0,0,-.384472,2,11,20,.2692308,0,0,1,3.846154
511,0,1,31,0,1,0,12,3,0,1,0,0,-.6698439,3,17.78,45,9.5,0,1,1,13.53846
515,1,0,28,0,1,0,12,1,0,0,1,0,-.7953402,6,16.46,40,5.173077,0,0,1,8.576923
522,0,1,28,0,1,0,11,2,1,0,0,0,-.9505535,2,14.5,40,8.5,0,0,1,8.5
523,1,0,31,0,0,1,13,2,1,0,0,0,.1104538,3,10,16,.2307692,1,0,1,3.211539
527,0,1,30,0,0,1,20,2,1,0,0,0,1.194778,2,,,0,0,0,0,0
528,1,0,29,0,0,1,14,3,0,1,0,0,.1936934,2,22,40,5.769231,0,0,1,5.769231
529,1,0,29,0,1,0,18,2,1,0,0,0,1.42958,10,19,60,.3461539,0,0,1,4.326923
533,1,0,28,0,0,1,16,2,1,0,0,0,.4530373,4,19.9,40,5.384615,0,0,1,6.961538
534,1,0,30,0,1,0,12,3,0,1,0,0,-.7842724,1,,,0,1,0,0,10.76923
535,1,0,31,0,0,1,20,2,1,0,0,0,.8804563,5,50.48,40,4.038462,1,0,1,5.826923
536,0,1,29,0,1,0,15,2,1,0,0,0,-.4234995,7,22,40,.5384616,0,0,1,6.096154
537,0,1,29,0,0,1,11,7,0,0,1,0,-2.021991,3,17.44,20,5.076923,1,0,1,10.03846
538,1,0,28,0,0,1,11,2,1,0,0,0,-.7888018,3,12.42,40,.8653846,1,0,1,9.038462
542,1,0,27,1,0,0,17,2,1,0,0,0,.9541929,8,25,25,3.615385,0,0,1,4.634615
543,0,1,28,0,1,0,14,2,1,0,0,0,.1913882,7,8,20,5.75,0,0,1,5.75
544,0,1,30,0,0,1,18,3,0,1,0,0,1.572851,2,38.69,40,6.673077,0,0,1,6.673077
545,0,1,30,1,0,0,12,2,1,0,0,0,-.3304819,4,23.26,50,10.51923,0,0,1,12.23077
546,0,1,31,0,0,1,19,3,0,1,0,0,1.303053,2,22.44,60,2.346154,0,0,1,2.346154
548,1,0,27,0,0,1,14,3,0,1,0,0,.2167106,1,5,40,.9615384,0,0,1,5.673077
551,0,1,30,0,0,1,17,3,0,1,0,0,1.077015,6,24,40,4.134615,0,0,1,5.711538
554,0,1,30,0,0,1,10,2,1,0,0,0,-.2489338,4,15,32,1.115385,1,0,1,1.346154
555,0,1,27,0,0,1,18,2,1,0,0,0,.8881045,3,20.51,30,2,0,0,1,2
556,1,0,29,0,0,1,16,3,0,1,0,0,.806402,5,,,0,0,1,0,3.25
557,1,0,30,0,1,0,20,3,0,1,0,0,.4780581,4,12.82,60,.4423077,1,0,1,3.980769
559,1,0,27,0,0,1,15,2,1,0,0,0,1.105778,1,18,37,1.230769,0,0,1,1.230769
560,1,0,30,0,0,1,13,3,0,1,0,0,-.5199386,2,,,0,1,0,0,5.519231
561,0,1,27,0,0,1,14,3,0,1,0,0,.4846253,2,15.21,40,1.192308,1,0,1,7.423077
562,1,0,28,0,1,0,14,3,0,1,0,0,-.6696162,2,17,40,1.442308,0,0,1,7.826923
563,0,1,29,0,0,1,10,7,0,0,1,0,-1.843459,3,150,4,3,1,0,1,5.923077
564,0,1,28,0,0,1,14,3,0,1,0,0,.7814594,2,28.52,40,5.442307,1,0,1,6.807693
565,0,1,29,0,1,0,14,3,0,1,0,0,.387778,3,15.08,40,2.403846,1,0,1,3.826923
566,1,0,29,0,1,0,12,1,0,0,1,0,-.1830393,4,12,35,6.096154,1,0,1,10.78846
568,0,1,30,0,0,1,12,2,1,0,0,0,-.0710158,3,35,12,.1346154,0,0,1,11.82692
571,0,1,31,0,0,1,12,3,0,1,0,0,-1.882451,2,22.6,40,1.884615,0,0,1,10.07692
572,0,1,28,0,0,1,15,3,0,1,0,0,.6514663,1,,,0,0,0,0,3.038461
574,1,0,28,0,1,0,9,1,0,0,1,0,-2.245183,7,,,0,1,0,0,0
576,0,1,30,0,0,1,14,2,1,0,0,0,-.3418425,2,27.5,40,2.423077,0,0,1,4.711538
577,0,1,27,0,0,1,14,3,0,1,0,0,-.2721089,2,19.23,1,5.019231,1,0,1,7.442307
578,0,1,29,0,0,1,12,2,1,0,0,0,-.447003,3,14.7,40,1.807692,0,0,1,8.115385
579,1,0,31,0,0,1,19,2,1,0,0,0,.1789303,2,14.42,40,2.192308,1,0,1,5.903846
580,0,1,28,0,0,1,13,2,1,0,0,0,-.1780901,2,12,40,9.596154,0,0,1,9.596154
581,0,1,29,0,0,1,15,3,0,1,0,0,-.711531,7,11.5,40,3.807692,0,0,1,7.846154
582,1,0,28,0,0,1,11,2,1,0,0,0,-1.326996,7,12,18,1.365385,0,0,1,3.634615
584,1,0,30,0,0,1,18,3,0,1,0,0,.9544054,5,24.94,40,6.038462,1,0,1,6.461538
585,1,0,28,0,0,1,19,3,0,1,0,0,1.262258,5,18.6,40,3.769231,1,0,1,3.769231
586,0,1,31,0,1,0,12,3,0,1,0,0,-.187805,2,8.5,40,1.634615,0,1,1,8.673077
587,1,0,28,0,1,0,14,3,0,1,0,0,.1718836,2,,,0,1,0,0,0
589,0,1,28,0,0,1,13,7,0,0,1,0,-1.038422,5,,,0,1,0,0,4.692307
590,0,1,28,0,0,1,12,2,1,0,0,0,1.660545,1,,,0,0,0,0,8.480769
591,1,0,29,0,1,0,16,3,0,1,0,0,.3892049,4,,,0,1,0,0,3.423077
592,1,0,27,0,1,0,12,2,1,0,0,0,-.3337065,5,27,35,3.807692,0,0,1,9.5
594,1,0,31,1,0,0,10,1,0,0,1,0,-2.848423,5,8.25,42,.2884615,1,0,1,.7115384
598,0,1,30,0,1,0,16,3,0,1,0,0,-.7523001,1,28,40,4.5,1,0,1,11.42308
599,1,0,30,0,1,0,13,3,0,1,0,0,-.7550628,4,26.75,40,7.596154,0,0,1,9.269231
600,0,1,27,0,1,0,13,2,1,0,0,0,-1.296127,4,12,40,2.115385,0,0,1,6.057693
603,0,1,27,0,1,0,11,3,0,1,0,0,-1.767367,3,18,40,1.326923,0,1,1,9.480769
604,1,0,30,0,1,0,12,3,0,1,0,0,-.6039035,5,,,0,1,0,0,4.269231
605,1,0,28,0,1,0,9,1,0,0,1,0,-.5526194,4,8.25,8,.3461539,1,0,1,3.307692
606,0,1,31,0,0,1,13,1,0,0,1,0,.6028922,2,11,40,.5192308,1,0,1,8.692307
607,1,0,29,0,0,1,14,2,1,0,0,0,-.035625,2,,,0,0,1,0,6.423077
608,0,1,28,0,0,1,15,2,1,0,0,0,1.004019,1,17.16,40,5.192307,0,0,1,5.192307
609,1,0,29,0,0,1,17,3,0,1,0,0,-.1708507,2,29,40,4.557693,1,0,1,5.807693
610,1,0,30,0,0,1,13,3,0,1,0,0,-.2280777,3,4.3,30,1.403846,0,0,1,5.807693
612,0,1,27,0,0,1,17,2,1,0,0,0,1.514536,2,27.16,45,.1923077,0,0,1,5.230769
613,0,1,28,0,0,1,16,2,1,0,0,0,.8317329,1,20.67,45,6.576923,0,0,1,6.576923
618,0,1,30,0,1,0,12,7,0,0,1,0,.1352033,3,20,40,.6538461,1,0,1,10.19231
619,0,1,28,0,1,0,12,1,0,0,1,0,-.8509497,5,15,40,4.865385,1,0,1,10.13461
624,1,0,31,0,1,0,13,7,0,0,1,0,-.1193697,2,,,0,1,0,0,9.326923
628,0,1,29,0,0,1,17,1,0,0,1,0,.2994381,7,34.13,40,7.865385,0,0,1,8
629,1,0,27,0,0,1,14,8,0,0,0,1,-.674521,3,10,40,.6153846,1,0,1,6.038462
630,0,1,30,0,0,1,13,3,0,1,0,0,.8533004,4,32.69,40,3.846154,0,1,1,7.288462
631,0,1,30,0,0,1,14,1,0,0,1,0,1.001152,3,64.9,40,9.730769,0,0,1,9.730769
632,1,0,28,0,0,1,18,2,1,0,0,0,1.547614,3,31.25,40,.1346154,0,0,1,4.269231
633,1,0,28,0,0,1,18,3,0,1,0,0,1.420605,3,34.62,40,3.961539,0,0,1,3.961539
635,1,0,30,0,0,1,13,2,1,0,0,0,.930843,4,0,12,5.634615,1,0,0,6.653846
638,0,1,27,0,0,1,16,3,0,1,0,0,1.706468,4,27.4,40,3.538461,0,0,1,5.423077
640,0,1,29,0,0,1,14,2,1,0,0,0,.0888151,3,34.95,40,6.076923,0,0,1,7
642,0,1,31,0,0,1,18,7,0,0,1,0,.4875196,2,,,0,0,0,0,4.269231
643,0,1,29,0,0,1,13,3,0,1,0,0,.52492,2,35,40,2.461539,1,0,1,6.846154
647,0,1,27,0,0,1,15,2,1,0,0,0,-.7100762,1,16,8,5.711538,0,0,1,5.711538
648,0,1,30,0,0,1,12,3,0,1,0,0,-.6341204,3,48.72,40,.6346154,1,0,1,11.94231
649,0,1,29,0,0,1,18,3,0,1,0,0,.0346679,3,31.73,40,3.884615,1,0,1,4.923077
650,1,0,27,0,0,1,17,2,1,0,0,0,-.7911062,3,15.75,35,4.115385,0,0,1,4.115385
653,0,1,28,0,0,1,12,1,0,0,1,0,1.625296,4,19,40,6.115385,0,0,1,7.134615
654,1,0,31,0,0,1,16,2,1,0,0,0,1.091988,2,8.33,15,2.153846,0,0,1,7.961538
659,0,1,31,0,1,0,12,2,1,0,0,0,1.177794,3,8.75,40,.0769231,0,1,1,12.59615
660,1,0,29,0,1,0,10,2,1,0,0,0,.7266156,3,10.5,40,7.75,0,1,1,8.692307
661,0,1,29,0,1,0,12,3,0,1,0,0,-.8125333,8,17,40,6.596154,1,0,1,10.36539
662,0,1,31,0,1,0,13,2,1,0,0,0,-2.087109,3,18.65,40,6.230769,0,1,1,9.846154
664,0,1,28,1,0,0,13,3,0,1,0,0,-.0568675,3,11.03,39,.3461539,0,1,1,9.596154
666,1,0,30,0,0,1,19,2,1,0,0,0,1.107102,5,25.21,70,4.942307,0,0,1,4.942307
667,1,0,29,0,0,1,16,2,1,0,0,0,.0687545,5,22.12,40,4.423077,0,0,1,4.423077
668,1,0,27,0,0,1,17,3,0,1,0,0,.7822565,5,21.79,60,4.153846,0,0,1,4.153846
669,0,1,28,1,0,0,17,3,0,1,0,0,.5980841,6,,,0,1,0,0,2.115385
672,1,0,31,1,0,0,16,3,0,1,0,0,-.6203924,4,9,40,2.230769,1,0,1,6.019231
673,0,1,29,1,0,0,16,3,0,1,0,0,.457094,4,38.46,40,6,1,0,1,6
676,1,0,27,1,0,0,16,3,0,1,0,0,-.4831171,2,,,0,1,0,0,1.673077
680,0,1,31,1,0,0,17,2,1,0,0,0,-.1288944,8,,,0,0,1,0,.1538462
681,1,0,27,1,0,0,12,2,1,0,0,0,-.0556105,2,9,25,.3846154,0,0,1,5.384615
684,1,0,27,1,0,0,12,2,1,0,0,0,-1.272786,1,7.25,10,1.211538,1,0,1,5.788462
685,0,1,28,1,0,0,12,2,1,0,0,0,-.7605172,1,18.45,10,8.730769,0,0,1,8.730769
687,0,1,28,0,0,1,11,3,0,1,0,0,.21206,6,12,40,.3076923,1,0,1,8.884615
688,0,1,29,0,1,0,13,3,0,1,0,0,-1.38217,8,30,40,5.980769,1,0,1,5.980769
689,1,0,28,0,1,0,12,2,1,0,0,0,-.6383505,4,15.1,40,2.211539,0,1,1,6.365385
694,0,1,31,0,1,0,15,2,1,0,0,0,.3511872,5,15.09,50,4.826923,0,0,1,9.096154
700,1,0,31,1,0,0,10,2,1,0,0,0,-2.01039,4,4.84,48,9.211538,0,1,1,9.211538
701,0,1,29,1,0,0,8,2,1,0,0,0,-2.524298,4,13,60,.6923077,1,0,1,2.038461
705,1,0,31,0,0,1,12,1,0,0,1,0,-.4782743,3,5.5,40,4.096154,0,1,1,11.51923
706,0,1,29,0,0,1,12,3,0,1,0,0,.3148642,3,,,0,1,0,0,6.480769
709,1,0,30,0,1,0,12,1,0,0,1,0,-.6353169,1,10,20,8.057693,0,0,1,9.865385
713,1,0,28,1,0,0,11,1,0,0,1,0,-2.683221,1,9,40,.9807692,1,0,1,2.384615
715,1,0,27,1,0,0,15,2,1,0,0,0,-.185723,10,22,40,.8653846,1,0,1,1.461538
716,0,1,29,0,1,0,10,1,0,0,1,0,-.4725293,3,41,40,3.653846,1,0,1,3.769231
717,0,1,31,1,0,0,13,3,0,1,0,0,-2.21794,2,12,40,5.25,1,0,1,10.80769
719,0,1,30,1,0,0,18,3,0,1,0,0,.4735934,4,26.92,50,4.326923,1,0,1,4.826923
720,0,1,31,0,0,1,13,3,0,1,0,0,.8406102,4,14,40,.9038461,0,0,1,11.46154
722,0,1,28,0,0,1,15,2,1,0,0,0,1.361309,2,14.55,40,4,0,0,1,4
723,0,1,28,0,1,0,14,2,1,0,0,0,-.1101199,2,32,40,4.615385,0,0,1,5.596154
725,1,0,31,1,0,0,19,2,1,0,0,0,.9805173,3,103.85,50,6.038462,0,0,1,6.038462
726,0,1,29,1,0,0,19,2,1,0,0,0,1.943754,3,33.22,55,3.057692,0,0,1,3.980769
727,1,0,27,1,0,0,19,2,1,0,0,0,1.993364,3,26,40,.4230769,0,0,1,1.134615
728,1,0,28,1,0,0,13,2,1,0,0,0,-.8407746,3,5,25,8.461538,0,1,1,8.807693
729,0,1,31,1,0,0,16,8,0,0,0,1,.4357738,5,11.23,40,2.230769,0,1,1,7.076923
731,0,1,30,0,0,1,18,3,0,1,0,0,1.36088,2,64.1,60,1.019231,1,0,1,5.557693
734,1,0,28,0,0,1,16,2,1,0,0,0,1.085862,2,34.86,40,1,0,0,1,5.711538
735,1,0,31,0,0,1,19,2,1,0,0,0,1.859664,3,24.36,45,.9615384,0,0,1,2.692308
737,0,1,29,0,0,1,14,3,0,1,0,0,.6746973,3,16,30,1.25,1,0,1,5.711538
738,0,1,30,0,0,1,19,2,1,0,0,0,.9509887,3,40.38,40,4.019231,0,0,1,4.769231
739,1,0,29,0,0,1,20,2,1,0,0,0,1.715764,3,9,7,1,0,0,1,1
740,1,0,27,0,0,1,18,3,0,1,0,0,1.961858,2,13,40,1.538462,0,0,1,1.538462
741,1,0,29,0,0,1,18,1,0,0,1,0,.7324059,2,13,30,2.634615,0,0,1,4.807693
742,1,0,29,0,0,1,17,2,1,0,0,0,1.468367,2,11.54,40,5.826923,0,0,1,6.192307
745,0,1,31,0,0,1,17,2,1,0,0,0,1.471264,3,26.5,40,4.423077,0,0,1,7.384615
746,0,1,29,0,0,1,16,2,1,0,0,0,1.607652,2,45,40,4.865385,0,0,1,7.403846
748,1,0,28,1,0,0,14,1,0,0,1,0,.1812308,2,,40,4.384615,1,0,0,7.557693
749,1,0,28,1,0,0,15,2,1,0,0,0,-.730239,5,8,35,.0192308,1,0,1,1.884615
750,0,1,29,1,0,0,11,8,0,0,0,1,-2.56026,7,10,40,.3653846,1,0,1,7.615385
751,1,0,27,1,0,0,12,3,0,1,0,0,-1.426979,7,9.5,40,.3846154,1,0,1,7.596154
752,0,1,28,1,0,0,12,1,0,0,1,0,-2.188875,3,8.5,39,.4423077,0,1,1,3.115385
754,0,1,31,0,1,0,12,3,0,1,0,0,.48536,4,21.15,50,10.80769,0,0,1,13.15385
757,1,0,31,0,0,1,20,1,0,0,1,0,.5414159,3,50,6,.3269231,0,0,1,5.057693
759,0,1,28,0,0,1,16,2,1,0,0,0,.3510978,1,23.81,42,4.519231,0,0,1,4.519231
761,0,1,29,0,0,1,12,2,1,0,0,0,-1.471026,1,,,0,0,0,0,0
763,0,1,31,0,0,1,20,3,0,1,0,0,1.739815,1,20.93,20,4.230769,1,0,1,4.230769
764,0,1,30,1,0,0,12,2,1,0,0,0,-.7256013,5,,,0,1,0,0,2.230769
765,0,1,28,0,1,0,13,3,0,1,0,0,.3615818,4,24,40,2.75,1,0,1,4.846154
768,0,1,27,1,0,0,17,2,1,0,0,0,-.4807732,2,17,40,.8269231,0,0,1,.8269231
770,1,0,27,0,0,1,12,3,0,1,0,0,-.0211087,4,4.25,18,.6730769,1,0,1,7.019231
772,1,0,27,0,0,1,20,2,1,0,0,0,2.459217,1,9.37,20,3,0,0,1,3
778,1,0,28,0,0,1,17,2,1,0,0,0,2.303808,4,9.6,35,2.076923,0,0,1,4.692307
785,0,1,27,0,0,1,16,2,1,0,0,0,.7918506,2,23,40,.6346154,0,0,1,3.096154
789,0,1,31,0,0,1,12,2,1,0,0,0,-.2909448,2,10,25,1.346154,0,0,1,11.44231
791,1,0,29,0,0,1,18,3,0,1,0,0,.3442339,1,13.5,35,4.730769,0,0,1,7.769231
794,0,1,29,0,0,1,20,1,0,0,1,0,1.292722,2,13.46,20,0,0,0,1,0
796,1,0,28,0,0,1,16,3,0,1,0,0,.9532796,3,19.23,40,4.096154,1,0,1,5.480769
797,1,0,30,0,0,1,16,2,1,0,0,0,1.426103,3,14,24,3.865385,0,0,1,3.865385
798,0,1,28,0,0,1,19,3,0,1,0,0,1.428901,4,26.6,47,2.153846,1,0,1,2.153846
800,0,1,29,0,0,1,18,3,0,1,0,0,.8549588,3,31.54,50,5.076923,1,0,1,5.076923
801,1,0,27,0,0,1,17,3,0,1,0,0,-.683915,3,40,20,3.884615,0,0,1,4.769231
805,0,1,31,0,0,1,12,3,0,1,0,0,-.0188834,3,37,40,6.903846,1,0,1,12.75
806,0,1,28,0,0,1,12,3,0,1,0,0,-.3605968,3,27,40,2.326923,1,0,1,8.346154
808,0,1,28,0,1,0,12,3,0,1,0,0,.1302399,3,18,40,7.961538,1,0,1,8.173077
815,1,0,30,1,0,0,14,2,1,0,0,0,-1.084765,4,7.25,40,.7307692,0,1,1,5.788462
816,1,0,29,1,0,0,12,2,1,0,0,0,-1.928967,8,9.5,25,2.615385,0,1,1,7.153846
817,0,1,28,1,0,0,10,2,1,0,0,0,-1.344187,2,,,0,0,1,0,1.057692
819,0,1,31,1,0,0,12,3,0,1,0,0,.106973,7,15.75,40,8.596154,1,0,1,13.55769
820,0,1,27,1,0,0,14,2,1,0,0,0,-.0298891,6,22,50,7.423077,0,0,1,7.423077
821,1,0,31,1,0,0,11,2,1,0,0,0,-.4435219,11,10,40,1.230769,0,1,1,12.57692
824,1,0,31,0,1,0,12,3,0,1,0,0,-.5920652,7,37,40,11,1,0,1,12.75
825,1,0,29,0,1,0,16,3,0,1,0,0,-.5507254,7,19.23,40,.6730769,1,0,1,3.596154
827,0,1,28,0,0,1,17,2,1,0,0,0,1.255795,2,13.46,50,1.115385,0,0,1,1.846154
828,1,0,28,0,0,1,17,2,1,0,0,0,.0420802,4,27.18,40,5.942307,0,0,1,5.942307
831,0,1,27,0,0,1,16,3,0,1,0,0,.5560074,2,14.25,40,3.384615,0,0,1,3.807692
833,1,0,28,0,0,1,14,3,0,1,0,0,1.323379,3,,,0,1,0,0,1.307692
835,1,0,29,0,0,1,13,3,0,1,0,0,-.1925658,3,,,0,0,1,0,7.673077
837,0,1,31,0,0,1,14,3,0,1,0,0,-.9868824,5,40,40,1.942308,0,1,1,11.23077
838,1,0,30,0,0,1,12,6,0,0,0,1,-.4054134,7,,,0,1,0,0,1.923077
839,1,0,31,0,0,1,16,3,0,1,0,0,1.478956,2,26.92,65,2.134615,1,0,1,9.826923
840,1,0,27,0,0,1,16,3,0,1,0,0,.9672796,2,25.58,50,2.442308,1,0,1,5.769231
841,1,0,29,0,0,1,16,3,0,1,0,0,1.260994,2,15,7,1.884615,1,0,1,7.653846
843,0,1,31,0,0,1,16,2,1,0,0,0,.804763,2,17.75,40,1.288462,0,0,1,5.538462
844,1,0,28,0,0,1,16,3,0,1,0,0,-.2702237,2,28.85,50,6.807693,1,0,1,6.807693
846,1,0,31,0,1,0,17,3,0,1,0,0,-.0271667,3,17,40,.5192308,1,0,1,5.961538
847,0,1,29,1,0,0,12,2,1,0,0,0,.3346593,4,8,50,10.84615,1,0,1,10.84615
848,1,0,27,1,0,0,11,8,0,0,0,1,-.4896859,4,7.5,20,9.038462,0,1,1,9.115385
849,1,0,31,1,0,0,12,2,1,0,0,0,-2.206647,2,,,0,0,0,0,6.5
850,1,0,30,1,0,0,20,2,1,0,0,0,.7958596,4,,,0,0,0,0,1
851,1,0,28,0,0,1,16,2,1,0,0,0,.6712877,5,31.5,40,3.961539,0,1,1,3.961539
852,0,1,28,0,0,1,9,3,0,1,0,0,-.4341538,5,12.95,40,2.519231,1,0,1,4.423077
853,1,0,27,0,0,1,14,4,0,0,0,1,-.2109897,5,,,0,0,0,0,3.019231
855,1,0,30,0,0,1,18,1,0,0,1,0,.5840547,3,19.23,60,1.115385,0,0,1,6.519231
856,0,1,31,0,0,1,13,1,0,0,1,0,-.3509968,4,24,84,6.538462,1,0,1,11
857,1,0,31,0,0,1,14,3,0,1,0,0,.8665259,2,8,10,.8846154,1,0,1,6.980769
858,1,0,28,0,0,1,16,2,1,0,0,0,-.7956701,2,11.79,40,5.846154,0,0,1,6.711538
859,0,1,29,0,0,1,12,2,1,0,0,0,-.8752716,3,,,0,0,0,0,7.480769
862,1,0,30,0,0,1,11,6,0,0,0,1,-1.536641,3,,,0,0,1,0,5.307693
863,1,0,27,0,0,1,12,3,0,1,0,0,-.537407,3,10,25,.2307692,0,1,1,3.461539
865,0,1,27,0,0,1,15,1,0,0,1,0,1.621533,3,14.86,55,2.615385,0,0,1,4.653846
868,1,0,28,1,0,0,12,8,0,0,0,1,-.6677934,10,18.36,40,5.788462,0,0,1,6.942307
870,0,1,27,1,0,0,14,1,0,0,1,0,-.9087217,5,9,40,1.480769,0,0,1,2.903846
873,1,0,27,0,1,0,16,1,0,0,1,0,.5814176,5,30.42,55,4.076923,0,0,1,6.692307
874,0,1,27,0,1,0,14,3,0,1,0,0,-1.963736,6,14.5,30,4.288462,1,0,1,5.538462
875,1,0,29,0,0,1,13,3,0,1,0,0,.0133302,2,,,0,1,0,0,4.269231
876,1,0,27,0,0,1,11,2,1,0,0,0,-.0821247,4,8,39,.25,0,1,1,.3076923
878,1,0,27,0,0,1,20,2,1,0,0,0,.2139207,3,62.02,3,.3461539,0,0,1,.3461539
879,1,0,30,0,0,1,19,3,0,1,0,0,-.9299801,4,64,36,3.576923,1,0,1,3.576923
880,1,0,31,0,1,0,14,2,1,0,0,0,-.5530554,4,15.22,55,6.307693,0,0,1,7.057693
881,1,0,29,1,0,0,16,2,1,0,0,0,-.5208683,2,,30,.2115385,0,0,0,3.942308
883,1,0,28,0,1,0,12,2,1,0,0,0,.2379699,4,14,40,1.096154,0,0,1,7.307693
884,0,1,30,0,0,1,16,2,1,0,0,0,-.2507694,3,30.95,50,2.865385,0,1,1,5.076923
885,0,1,28,0,0,1,14,2,1,0,0,0,-.0934154,3,12,40,.1346154,0,0,1,8.230769
890,0,1,31,1,0,0,10,3,0,1,0,0,-.4626586,8,,,0,1,0,0,3.903846
891,0,1,29,1,0,0,10,2,1,0,0,0,-1.024781,8,10,30,2.326923,0,1,1,2.403846
892,1,0,28,1,0,0,12,1,0,0,1,0,-.8621505,9,12,40,1.096154,1,0,1,4.403846
894,0,1,29,0,1,0,17,3,0,1,0,0,-.103526,4,34.88,40,5,1,0,1,5
895,0,1,27,0,1,0,14,3,0,1,0,0,-.5075672,4,19.31,40,.4807692,1,0,1,3.076923
897,1,0,27,0,0,1,17,1,0,0,1,0,.2466074,2,70,0,.3269231,0,0,1,.9423077
900,0,1,29,0,0,1,15,2,1,0,0,0,.2632683,3,14.19,66,1.692308,0,0,1,5.365385
901,1,0,27,0,0,1,17,2,1,0,0,0,.5885549,3,23.08,50,5.769231,0,0,1,5.769231
903,0,1,30,0,1,0,13,3,0,1,0,0,-.5828112,1,30,40,8.346154,1,0,1,10.05769
904,1,0,28,0,1,0,9,3,0,1,0,0,-.4182056,3,,30,5.903846,0,1,0,5.903846
906,1,0,27,0,0,1,14,8,0,0,0,1,-1.232116,2,21.78,40,2.096154,1,0,1,2.557692
908,1,0,29,0,0,1,12,1,0,0,1,0,-1.379457,2,,,0,0,1,0,1.480769
909,0,1,28,0,0,1,12,8,0,0,0,1,-2.018596,2,7.35,29,.5769231,1,0,1,6.807693
911,0,1,28,0,1,0,19,1,0,0,1,0,.5146793,4,25.84,45,1.211538,0,0,1,2.211539
913,1,0,29,0,0,1,14,3,0,1,0,0,-.5145541,2,9.5,35,1.769231,0,0,1,7.192307
915,1,0,31,0,0,1,17,1,0,0,1,0,.3536068,4,25,50,2.576923,0,0,1,7.192307
916,1,0,28,0,0,1,16,1,0,0,1,0,.3205318,4,28.85,40,.2692308,0,0,1,3.230769
918,0,1,30,0,0,1,16,3,0,1,0,0,1.192583,2,28.85,50,7.807693,0,0,1,7.807693
919,1,0,27,0,0,1,19,2,1,0,0,0,.596253,1,67,40,.8076923,0,0,1,1.730769
922,1,0,29,0,1,0,18,2,1,0,0,0,.4357971,2,32.21,40,5.384615,0,0,1,5.384615
924,1,0,29,1,0,0,16,2,1,0,0,0,-.2137361,1,17.31,50,3.153846,0,0,1,7.846154
930,1,0,28,0,1,0,12,3,0,1,0,0,-.9626462,1,23.62,40,4.307693,1,0,1,7.865385
931,1,0,27,1,0,0,20,2,1,0,0,0,1.329984,4,9.62,60,0,0,0,1,0
933,1,0,30,0,0,1,18,2,1,0,0,0,.9409539,2,19.72,55,5.115385,0,0,1,5.403846
934,1,0,27,0,0,1,16,3,0,1,0,0,1.301083,2,20,45,.3461539,0,0,1,4
935,1,0,28,0,1,0,19,1,0,0,1,0,1.190577,3,41.84,40,3.807692,0,0,1,3.807692
936,0,1,27,0,0,1,15,2,1,0,0,0,-.3873741,5,,,0,0,0,0,1.576923
939,1,0,31,0,0,1,14,3,0,1,0,0,-.1488371,3,34,40,4.096154,0,0,1,11.28846
940,0,1,29,0,0,1,14,2,1,0,0,0,1.586991,3,15,40,.5576923,0,0,1,2.692308
942,0,1,29,0,0,1,15,2,1,0,0,0,1.309773,3,9,32,2.076923,0,0,1,6.807693
943,0,1,27,0,0,1,16,2,1,0,0,0,.5264003,3,60,20,3.615385,0,0,1,3.615385
945,1,0,31,0,0,1,14,1,0,0,1,0,1.33933,2,96.15,14,.9038461,1,0,1,10.13461
949,1,0,31,0,0,1,18,1,0,0,1,0,-.3413754,3,,,0,0,0,0,7.75
950,1,0,27,0,0,1,18,2,1,0,0,0,.4061138,3,,,0,0,0,0,2.692308
951,1,0,30,0,0,1,18,3,0,1,0,0,.1766598,2,0,25,4.096154,1,0,0,7.192307
953,0,1,27,0,0,1,13,2,1,0,0,0,.0680778,2,,,0,0,0,0,2.480769
955,1,0,27,0,0,1,16,2,1,0,0,0,.9401991,1,15,43,1.653846,0,0,1,5.711538
956,0,1,28,0,0,1,17,2,1,0,0,0,1.10062,2,22.56,38,.9807692,0,0,1,5.230769
957,0,1,27,0,0,1,14,2,1,0,0,0,1.603834,4,9.75,35,.7884616,0,0,1,4.75
